user_id,cluster_name,assigned_perk
546972,High-Value Travelers,Free hotel meal
547006,Frequent Planners,Free checked bag
547007,Price-Sensitive Explorers,Exclusive discounts
547037,Price-Sensitive Explorers,Exclusive discounts
547070,Price-Sensitive Explorers,Exclusive discounts
547100,Frequent Planners,Free checked bag
547130,Frequent Planners,Free checked bag
547150,Hesitant Explorers,No cancellation fees
547164,Hesitant Explorers,No cancellation fees
547175,Price-Sensitive Explorers,Exclusive discounts
547180,Price-Sensitive Explorers,Exclusive discounts
547181,Price-Sensitive Explorers,Exclusive discounts
547201,Price-Sensitive Explorers,Exclusive discounts
547266,Price-Sensitive Explorers,Exclusive discounts
547301,Price-Sensitive Explorers,Exclusive discounts
547320,Price-Sensitive Explorers,Exclusive discounts
547325,Price-Sensitive Explorers,Exclusive discounts
547336,High-Value Travelers,Free hotel meal
547342,Price-Sensitive Explorers,Exclusive discounts
547412,Price-Sensitive Explorers,Exclusive discounts
547453,Price-Sensitive Explorers,Exclusive discounts
547458,Price-Sensitive Explorers,Exclusive discounts
547459,Price-Sensitive Explorers,Exclusive discounts
547483,Price-Sensitive Explorers,Exclusive discounts
547512,Price-Sensitive Explorers,Exclusive discounts
547555,Hesitant Explorers,No cancellation fees
547559,Price-Sensitive Explorers,Exclusive discounts
547568,Price-Sensitive Explorers,Exclusive discounts
547594,Hesitant Explorers,No cancellation fees
547606,Price-Sensitive Explorers,Exclusive discounts
547613,Price-Sensitive Explorers,Exclusive discounts
547617,High-Value Travelers,Free hotel meal
547663,Price-Sensitive Explorers,Exclusive discounts
547664,Price-Sensitive Explorers,Exclusive discounts
547693,Frequent Planners,Free checked bag
547761,Price-Sensitive Explorers,Exclusive discounts
547776,Price-Sensitive Explorers,Exclusive discounts
547779,Price-Sensitive Explorers,Exclusive discounts
547792,Price-Sensitive Explorers,Exclusive discounts
547817,Price-Sensitive Explorers,Exclusive discounts
547823,Price-Sensitive Explorers,Exclusive discounts
547825,Price-Sensitive Explorers,Exclusive discounts
547834,Price-Sensitive Explorers,Exclusive discounts
547836,Price-Sensitive Explorers,Exclusive discounts
547857,High-Value Travelers,Free hotel meal
547862,Price-Sensitive Explorers,Exclusive discounts
547878,Frequent Planners,Free checked bag
547911,Price-Sensitive Explorers,Exclusive discounts
547938,Frequent Planners,Free checked bag
547951,Price-Sensitive Explorers,Exclusive discounts
547966,Price-Sensitive Explorers,Exclusive discounts
547997,Price-Sensitive Explorers,Exclusive discounts
548006,Price-Sensitive Explorers,Exclusive discounts
548022,Price-Sensitive Explorers,Exclusive discounts
548032,Price-Sensitive Explorers,Exclusive discounts
548037,Price-Sensitive Explorers,Exclusive discounts
548040,Price-Sensitive Explorers,Exclusive discounts
548093,Price-Sensitive Explorers,Exclusive discounts
548109,Price-Sensitive Explorers,Exclusive discounts
548113,Price-Sensitive Explorers,Exclusive discounts
548120,High-Value Travelers,Free hotel meal
548123,Price-Sensitive Explorers,Exclusive discounts
548185,High-Value Travelers,Free hotel meal
548189,Frequent Planners,Free checked bag
548190,Price-Sensitive Explorers,Exclusive discounts
548193,Frequent Planners,Free checked bag
548222,Price-Sensitive Explorers,Exclusive discounts
548228,Price-Sensitive Explorers,Exclusive discounts
548230,Price-Sensitive Explorers,Exclusive discounts
548256,Price-Sensitive Explorers,Exclusive discounts
548258,High-Value Travelers,Free hotel meal
548272,Price-Sensitive Explorers,Exclusive discounts
548307,Price-Sensitive Explorers,Exclusive discounts
548310,Price-Sensitive Explorers,Exclusive discounts
548391,Price-Sensitive Explorers,Exclusive discounts
548408,Price-Sensitive Explorers,Exclusive discounts
548422,Hesitant Explorers,No cancellation fees
548434,High-Value Travelers,Free hotel meal
548448,Price-Sensitive Explorers,Exclusive discounts
548474,Price-Sensitive Explorers,Exclusive discounts
548488,Price-Sensitive Explorers,Exclusive discounts
548490,Price-Sensitive Explorers,Exclusive discounts
548504,Price-Sensitive Explorers,Exclusive discounts
548560,Price-Sensitive Explorers,Exclusive discounts
548568,High-Value Travelers,Free hotel meal
548587,Price-Sensitive Explorers,Exclusive discounts
548635,Price-Sensitive Explorers,Exclusive discounts
548651,Price-Sensitive Explorers,Exclusive discounts
548653,Price-Sensitive Explorers,Exclusive discounts
548672,Price-Sensitive Explorers,Exclusive discounts
548708,Price-Sensitive Explorers,Exclusive discounts
548743,High-Value Travelers,Free hotel meal
548853,Price-Sensitive Explorers,Exclusive discounts
548859,Price-Sensitive Explorers,Exclusive discounts
548872,Price-Sensitive Explorers,Exclusive discounts
548961,Hesitant Explorers,No cancellation fees
548967,High-Value Travelers,Free hotel meal
548978,Price-Sensitive Explorers,Exclusive discounts
548988,Price-Sensitive Explorers,Exclusive discounts
548990,Price-Sensitive Explorers,Exclusive discounts
549058,Frequent Planners,Free checked bag
549115,Frequent Planners,Free checked bag
549116,Price-Sensitive Explorers,Exclusive discounts
549121,Hesitant Explorers,No cancellation fees
549141,Price-Sensitive Explorers,Exclusive discounts
549152,Hesitant Explorers,No cancellation fees
549154,Price-Sensitive Explorers,Exclusive discounts
549190,Frequent Planners,Free checked bag
549202,Price-Sensitive Explorers,Exclusive discounts
549235,High-Value Travelers,Free hotel meal
549251,Price-Sensitive Explorers,Exclusive discounts
549274,Price-Sensitive Explorers,Exclusive discounts
549281,Price-Sensitive Explorers,Exclusive discounts
549290,Price-Sensitive Explorers,Exclusive discounts
549292,Price-Sensitive Explorers,Exclusive discounts
549293,Price-Sensitive Explorers,Exclusive discounts
549303,Price-Sensitive Explorers,Exclusive discounts
549313,Price-Sensitive Explorers,Exclusive discounts
549320,Price-Sensitive Explorers,Exclusive discounts
549357,High-Value Travelers,Free hotel meal
549359,Price-Sensitive Explorers,Exclusive discounts
549361,Price-Sensitive Explorers,Exclusive discounts
549366,Price-Sensitive Explorers,Exclusive discounts
549367,Price-Sensitive Explorers,Exclusive discounts
549377,Hesitant Explorers,No cancellation fees
549389,Price-Sensitive Explorers,Exclusive discounts
549390,Price-Sensitive Explorers,Exclusive discounts
549450,Frequent Planners,Free checked bag
549466,Price-Sensitive Explorers,Exclusive discounts
549472,Price-Sensitive Explorers,Exclusive discounts
549482,Price-Sensitive Explorers,Exclusive discounts
549515,Price-Sensitive Explorers,Exclusive discounts
549569,Price-Sensitive Explorers,Exclusive discounts
549572,Price-Sensitive Explorers,Exclusive discounts
549579,Price-Sensitive Explorers,Exclusive discounts
549580,Price-Sensitive Explorers,Exclusive discounts
549584,Price-Sensitive Explorers,Exclusive discounts
549608,High-Value Travelers,Free hotel meal
549611,High-Value Travelers,Free hotel meal
549623,Price-Sensitive Explorers,Exclusive discounts
549631,High-Value Travelers,Free hotel meal
549710,Price-Sensitive Explorers,Exclusive discounts
549714,Price-Sensitive Explorers,Exclusive discounts
549733,Frequent Planners,Free checked bag
549746,Price-Sensitive Explorers,Exclusive discounts
549759,Price-Sensitive Explorers,Exclusive discounts
549764,Price-Sensitive Explorers,Exclusive discounts
549777,Price-Sensitive Explorers,Exclusive discounts
549797,Price-Sensitive Explorers,Exclusive discounts
549800,Price-Sensitive Explorers,Exclusive discounts
549850,Price-Sensitive Explorers,Exclusive discounts
549894,High-Value Travelers,Free hotel meal
549938,Hesitant Explorers,No cancellation fees
549988,High-Value Travelers,Free hotel meal
549992,Price-Sensitive Explorers,Exclusive discounts
550017,Price-Sensitive Explorers,Exclusive discounts
550019,High-Value Travelers,Free hotel meal
550022,Price-Sensitive Explorers,Exclusive discounts
550028,Price-Sensitive Explorers,Exclusive discounts
550068,Price-Sensitive Explorers,Exclusive discounts
550071,Price-Sensitive Explorers,Exclusive discounts
550077,Price-Sensitive Explorers,Exclusive discounts
550105,Price-Sensitive Explorers,Exclusive discounts
550110,High-Value Travelers,Free hotel meal
550134,Price-Sensitive Explorers,Exclusive discounts
550193,Price-Sensitive Explorers,Exclusive discounts
550200,Price-Sensitive Explorers,Exclusive discounts
550202,Price-Sensitive Explorers,Exclusive discounts
550221,High-Value Travelers,Free hotel meal
550222,Price-Sensitive Explorers,Exclusive discounts
550229,Price-Sensitive Explorers,Exclusive discounts
550233,Price-Sensitive Explorers,Exclusive discounts
550298,Price-Sensitive Explorers,Exclusive discounts
550300,High-Value Travelers,Free hotel meal
550317,Price-Sensitive Explorers,Exclusive discounts
550400,Frequent Planners,Free checked bag
550421,Price-Sensitive Explorers,Exclusive discounts
550426,High-Value Travelers,Free hotel meal
550442,Price-Sensitive Explorers,Exclusive discounts
550455,Price-Sensitive Explorers,Exclusive discounts
550459,High-Value Travelers,Free hotel meal
550460,Price-Sensitive Explorers,Exclusive discounts
550482,Price-Sensitive Explorers,Exclusive discounts
550506,Price-Sensitive Explorers,Exclusive discounts
550514,Frequent Planners,Free checked bag
550572,High-Value Travelers,Free hotel meal
550579,Price-Sensitive Explorers,Exclusive discounts
550599,Price-Sensitive Explorers,Exclusive discounts
550627,Frequent Planners,Free checked bag
550703,Price-Sensitive Explorers,Exclusive discounts
550711,Price-Sensitive Explorers,Exclusive discounts
550752,High-Value Travelers,Free hotel meal
550754,High-Value Travelers,Free hotel meal
550796,Frequent Planners,Free checked bag
550804,Price-Sensitive Explorers,Exclusive discounts
550805,Price-Sensitive Explorers,Exclusive discounts
550830,Hesitant Explorers,No cancellation fees
550868,Price-Sensitive Explorers,Exclusive discounts
550871,Price-Sensitive Explorers,Exclusive discounts
550887,High-Value Travelers,Free hotel meal
550904,High-Value Travelers,Free hotel meal
550973,High-Value Travelers,Free hotel meal
550985,Price-Sensitive Explorers,Exclusive discounts
551023,Hesitant Explorers,No cancellation fees
551032,Price-Sensitive Explorers,Exclusive discounts
551042,Price-Sensitive Explorers,Exclusive discounts
551051,Price-Sensitive Explorers,Exclusive discounts
551088,High-Value Travelers,Free hotel meal
551116,Price-Sensitive Explorers,Exclusive discounts
551166,Price-Sensitive Explorers,Exclusive discounts
551210,Price-Sensitive Explorers,Exclusive discounts
551211,Price-Sensitive Explorers,Exclusive discounts
551217,Price-Sensitive Explorers,Exclusive discounts
551237,Price-Sensitive Explorers,Exclusive discounts
551241,Price-Sensitive Explorers,Exclusive discounts
551245,Frequent Planners,Free checked bag
551278,Price-Sensitive Explorers,Exclusive discounts
551282,Price-Sensitive Explorers,Exclusive discounts
551331,Price-Sensitive Explorers,Exclusive discounts
551340,Frequent Planners,Free checked bag
551359,Price-Sensitive Explorers,Exclusive discounts
551430,Price-Sensitive Explorers,Exclusive discounts
551431,High-Value Travelers,Free hotel meal
551448,Price-Sensitive Explorers,Exclusive discounts
551468,Price-Sensitive Explorers,Exclusive discounts
551473,Price-Sensitive Explorers,Exclusive discounts
551486,High-Value Travelers,Free hotel meal
551488,Price-Sensitive Explorers,Exclusive discounts
551501,Price-Sensitive Explorers,Exclusive discounts
551549,Price-Sensitive Explorers,Exclusive discounts
551560,Price-Sensitive Explorers,Exclusive discounts
551567,Price-Sensitive Explorers,Exclusive discounts
551576,Price-Sensitive Explorers,Exclusive discounts
551600,Price-Sensitive Explorers,Exclusive discounts
551615,Price-Sensitive Explorers,Exclusive discounts
551620,Price-Sensitive Explorers,Exclusive discounts
551622,Hesitant Explorers,No cancellation fees
551627,Price-Sensitive Explorers,Exclusive discounts
551662,Price-Sensitive Explorers,Exclusive discounts
551665,Price-Sensitive Explorers,Exclusive discounts
551671,Price-Sensitive Explorers,Exclusive discounts
551681,Price-Sensitive Explorers,Exclusive discounts
551685,Price-Sensitive Explorers,Exclusive discounts
551718,Price-Sensitive Explorers,Exclusive discounts
551729,Price-Sensitive Explorers,Exclusive discounts
551804,Price-Sensitive Explorers,Exclusive discounts
551834,Price-Sensitive Explorers,Exclusive discounts
551847,Price-Sensitive Explorers,Exclusive discounts
551890,Price-Sensitive Explorers,Exclusive discounts
551908,Price-Sensitive Explorers,Exclusive discounts
551914,Price-Sensitive Explorers,Exclusive discounts
551935,Price-Sensitive Explorers,Exclusive discounts
551963,Price-Sensitive Explorers,Exclusive discounts
551967,Price-Sensitive Explorers,Exclusive discounts
551978,Price-Sensitive Explorers,Exclusive discounts
551990,High-Value Travelers,Free hotel meal
552036,High-Value Travelers,Free hotel meal
552088,Price-Sensitive Explorers,Exclusive discounts
552165,Price-Sensitive Explorers,Exclusive discounts
552172,Frequent Planners,Free checked bag
552192,Price-Sensitive Explorers,Exclusive discounts
552209,Price-Sensitive Explorers,Exclusive discounts
552302,Price-Sensitive Explorers,Exclusive discounts
552303,Price-Sensitive Explorers,Exclusive discounts
552313,Price-Sensitive Explorers,Exclusive discounts
552314,Price-Sensitive Explorers,Exclusive discounts
552345,Price-Sensitive Explorers,Exclusive discounts
552348,Price-Sensitive Explorers,Exclusive discounts
552363,Price-Sensitive Explorers,Exclusive discounts
552364,Price-Sensitive Explorers,Exclusive discounts
552366,Price-Sensitive Explorers,Exclusive discounts
552372,Price-Sensitive Explorers,Exclusive discounts
552384,Price-Sensitive Explorers,Exclusive discounts
552414,Price-Sensitive Explorers,Exclusive discounts
552432,Price-Sensitive Explorers,Exclusive discounts
552440,Price-Sensitive Explorers,Exclusive discounts
552473,Price-Sensitive Explorers,Exclusive discounts
552487,Price-Sensitive Explorers,Exclusive discounts
552506,Price-Sensitive Explorers,Exclusive discounts
552532,Price-Sensitive Explorers,Exclusive discounts
552535,Price-Sensitive Explorers,Exclusive discounts
552558,Price-Sensitive Explorers,Exclusive discounts
552573,Frequent Planners,Free checked bag
552597,Price-Sensitive Explorers,Exclusive discounts
552598,High-Value Travelers,Free hotel meal
552613,Price-Sensitive Explorers,Exclusive discounts
552623,Frequent Planners,Free checked bag
552642,Price-Sensitive Explorers,Exclusive discounts
552643,Price-Sensitive Explorers,Exclusive discounts
552649,Price-Sensitive Explorers,Exclusive discounts
552653,High-Value Travelers,Free hotel meal
552661,Price-Sensitive Explorers,Exclusive discounts
552726,High-Value Travelers,Free hotel meal
552732,Price-Sensitive Explorers,Exclusive discounts
552734,Price-Sensitive Explorers,Exclusive discounts
552760,Price-Sensitive Explorers,Exclusive discounts
552763,Price-Sensitive Explorers,Exclusive discounts
